x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1278016,274,274,274,319,1,0,0,0,0,0,0,0,3,3,1,2,2,1,2,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0456,25800,24622,25800,10000,1,0,0,0,0,0,0,0,0,0,0,0.0456,0.0456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1178,1178,25800,24622,274,274,274,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0328,1178,0,,0,0,0,1178,0,1178,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,793
1666563,9,2,5,9,0,2,3,0,0,0,0,0,0,3,3,0,1,1,3,3,1,1,0,0,0,1,0,0,3,3,0,1,3,3,2,0,1,2,2,0.8512,1600,238,700,400,0,0,0,0,0,0,0,2,0,1,0,0.9185,0.7974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3,1362,643,700,238,9,2,5.3333,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.8512,1362,0,,0,0,0,1362,0,1362,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,610
921214,,,,229,0,0,0,0,0,2,2,1,6,11,0,11,5,0,2,0,1,0,9,0,1,0,0,3,0,4,0,0,1,1,4,0,0,1,1,,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,,,26,0,0,1,4,13,22,3,0,0,1,1,1,1,18,1,24437,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,142,142,250,0,,,,2,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0037,142,142,0.3622,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,,0,,0,,0,0,0,0,1,0,,517
1188777,18,4,10,34,0,2,6,2,1,0,0,0,0,9,6,3,3,3,4,4,1,1,5,0,1,1,0,2,4,13,1,1,3,7,10,1,1,2,5,1.0297,1850,-55,750,300,0,0,0,0,0,0,0,0,0,2,2,1.1125,0.9266,5,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1905,738,750,-55,18,5,11.25,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,13754,15,15,15,0.883,1,1,1,0.5742,16084,425,0.3035,1,1,1,16084,425,15659,1,1,1,2,1,9,15,4,9.5,14179,14179,0.8765,425,0.7083,13754,0.883,1,1,1,0,,0,,477
1341447,463,1,214,512,0,3,3,0,0,0,0,0,11,14,8,6,7,5,8,4,4,3,2,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0.1194,50300,44292,110000,124,3,1,0,1,0,0,0,1,0,0,0,0.7912,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,2,1,1,2,2,2868,1867,25900,42108,463,5,293.3999,0,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,1,0,0,,,,,0,0,0,0.0564,16059,0,,0,0,0,16059,0,16059,1,1,1,1,0,1,1,1,1,9275,9275,0.9722,0,,9275,0.9722,1,1,1,0,,0,,835
1472835,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,5,8,7,1,2,3,5,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,517
1288605,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,4,2,0,1,2,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,18,0,0,3,8,14,18,4,0,0,0,2,2,4,12,4,7948,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,474
845976,126,6,60,327,0,0,1,0,0,3,2,1,8,15,7,8,6,5,10,4,3,3,2,1,1,1,3,2,7,0,0,0,0,0,0,0,0,0,0,0.8995,44000,4419,30000,300,0,0,1,1,1,0,0,0,0,2,0,0.9827,0.3599,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2,1,1,0,0,1,45313,29481,30000,4419,126,6,73.5,0,0,,0,1,1,1,1,1,1,3,1,0,2,1,38,38,38,247033,0.9501,0,1,1,1,8059,49,44,46.5,0.2119,1,1,1,0.4281,300405,0,,0,0,0,294673,0,294673,1,1,1,2,0,1,49,44,46.5,8059,255092,0.2119,0,,8059,0.2119,1,1,1,0,,0,,672
1384280,338,19,191,498,0,0,0,1,0,2,3,0,13,19,5,14,6,4,15,4,3,3,2,1,1,1,1,2,6,2,0,1,1,1,2,0,1,1,1,0.0029,49725,49576,23000,100,4,0,0,0,0,0,0,0,0,0,0,0.0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,4,3,3,3,2,1,0,0,0,146,75,23000,49379,292,19,155,0,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0006,149,0,,0,0,0,149,0,149,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,831
1346076,29,17,26,29,0,0,0,1,3,0,0,0,0,4,4,0,2,2,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,1,3216,17,17,17,0.47,1,1,1,0.819,13385,0,,0,0,0,13385,0,13385,1,1,1,4,0,1,29,17,26,13385,13385,0.819,0,,13385,0.819,1,1,1,0,1,10169,1.0704,600
1110375,15,15,15,37,0,0,0,3,2,1,0,0,0,6,1,5,2,1,0,0,0,0,6,0,1,0,0,3,0,11,0,0,1,6,7,0,0,1,4,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,0,0,2,5,12,3,0,0,0,0,0,3,1,0,5701,6,0,0,1,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1052,4313,3905,0.231,0,0,0,408,0,408,0,1,1,1,0,8,15,15,15,408,408,1.5875,0,,408,1.5875,0,1,1,0,,0,,511
890089,189,189,189,189,1,0,0,2,1,0,0,0,2,5,1,4,3,1,2,0,1,0,0,0,0,1,0,0,2,2,0,1,1,2,2,0,1,1,2,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,1,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,456,456,300,0,,,,2,0,,0,0,0,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,13.2339,18104,456,0.76,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,480
411158,,,,276,1,0,0,0,1,1,0,3,5,10,0,10,3,0,10,0,3,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,,0,0,14300,100,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,2,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14300,0,,,,3,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,718
980259,,,,74,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,1,3,8,0,1,1,3,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,1,2,4,0,0,0,0,0,0,0,4,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,0,0,,0,,0,,0,0,0,1,5,0,,535
1144344,,,,28,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,3,0,0,2,2,3,0,0,2,2,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,1,,,4,0,0,1,2,2,4,1,0,0,1,1,1,1,1,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,464,464,300,0,,,,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.5466,464,464,1.5466,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,501
1313879,,,,235,1,1,1,2,0,0,1,2,1,7,0,7,4,0,1,0,1,0,3,0,0,1,0,0,1,2,1,1,1,2,2,1,1,1,2,,0,0,1164,1164,0,0,0,0,0,0,0,0,0,1,0,,,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,31,1,1,1,1,1,3,3,5,23,23,1,1,1,3,3,2,2,4,22,22,1,1,1,3,3,1,1,3,19,19,0,0,2,16,16,,,0,0,0,0,0,0,0,1,1,1164,1164,1164,0,,,,1,0,,0,0,1,1,1,0,1,1,0,0,,1,,,,0,,0,0,1,0,0,,,,,0,0,0,0.7577,12302,1302,0.1594,0,0,0,0,0,0,1,1,1,0,0,5,,,,0,0,,0,,0,,0,0,1,1,5,0,,516
968079,,,,37,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,532
1478588,42,42,42,164,0,0,0,0,0,4,4,3,3,14,1,13,6,1,0,0,0,0,11,1,1,0,3,3,0,2,0,1,1,2,2,0,1,1,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,2,9,11,0,0,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,2,9,11,0,0,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,1,3,0,0,1,0,,,,0,,0,0,0,1,18827,42,42,42,0.4864,1,1,1,0.0803,18827,0,,0,0,0,18827,18827,0,1,1,1,1,0,2,42,42,42,18827,18827,0.4864,18827,0.4864,0,,1,1,1,0,,0,,642
927332,8,7,7,8,1,0,4,0,0,0,0,0,0,4,3,1,2,2,4,3,2,2,0,0,0,1,0,0,3,13,0,1,2,9,9,0,1,2,6,0.9952,850,4,300,250,0,0,0,0,0,0,0,0,0,0,3,1.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,2,0,0,2,0,2,0,2,0,0,3,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,6,3,3,3,3,3,6,6,6,6,6,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.6666,0.6666,0,0,0,0,0,0,0,0,4,1379,533,300,4,8,7,7.6666,3,2,1.5381,846,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.1991,1379,1379,1.6223,2,2,2,846,846,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,433
1530139,,,,157,1,0,0,0,2,1,2,2,3,10,0,10,3,0,9,0,2,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,,0,0,5500,1200,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,5500,0,,,,0,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,814
1188765,,,,111,1,0,0,0,0,6,3,1,1,11,0,11,4,0,9,0,2,0,1,0,0,1,0,0,7,21,0,0,7,12,13,0,0,3,6,,0,0,1400,250,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,6,0,1,3,4,6,3,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1171,678,1400,0,,,,5,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.4611,2328,2051,0.8836,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,513
